Relocated origin time,Relocated Horizantal Difference,Relocated Depth Difference,Relocated Total Difference,Year/Mo. Category
12/10/2013 10:33:09.907,2844.08,341.41,2864.50,2013/Sep/Oct
12/10/2013 12:36:59.186,2790.99,181.41,2796.88,2013/Sep/Oct
12/10/2013 12:44:00.830,2735.84,274.25,2749.55,2013/Sep/Oct
13/10/2013 17:33:01.001,2656.78,201.59,2664.42,2013/Sep/Oct
13/10/2013 22:38:20.175,2917.07,246.90,2927.50,2013/Sep/Oct
13/10/2013 22:53:34.926,2931.87,588.57,2990.36,2013/Sep/Oct
14/10/2013 00:51:04.304,2810.12,210.74,2818.02,2013/Sep/Oct
14/10/2013 14:32:08.165,2438.81,222.14,2448.90,2013/Sep/Oct
14/10/2013 14:33:12.421,3177.41,544.11,3223.66,2013/Sep/Oct
14/10/2013 14:33:44.619,2806.59,446.59,2841.90,2013/Sep/Oct
14/10/2013 16:52:35.287,2618.43,463.75,2659.18,2013/Sep/Oct
15/10/2013 01:02:44.770,2631.64,60.23,2632.33,2013/Sep/Oct
15/10/2013 01:02:47.029,2405.38,64.06,2406.23,2013/Sep/Oct
15/10/2013 01:11:21.099,2254.63,34.21,2254.89,2013/Sep/Oct
15/10/2013 01:11:53.668,2466.24,-6.00,2466.25,2013/Sep/Oct
15/10/2013 06:52:03.765,2374.38,224.16,2384.94,2013/Sep/Oct
15/10/2013 06:58:48.218,2548.62,257.20,2561.56,2013/Sep/Oct
15/10/2013 18:42:04.591,2470.04,592.01,2540.00,2013/Sep/Oct
15/10/2013 18:45:31.310,2324.17,597.06,2399.63,2013/Sep/Oct
15/10/2013 18:45:39.536,2363.38,574.37,2432.18,2013/Sep/Oct
15/10/2013 18:45:54.048,2826.42,578.70,2885.06,2013/Sep/Oct
15/10/2013 18:45:57.716,2421.87,560.77,2485.95,2013/Sep/Oct
15/10/2013 18:46:02.340,2456.09,545.91,2516.03,2013/Sep/Oct
15/10/2013 18:46:58.710,2412.74,602.27,2486.77,2013/Sep/Oct
15/10/2013 18:47:20.533,2324.30,621.67,2406.01,2013/Sep/Oct
15/10/2013 18:47:48.107,2492.27,586.68,2560.39,2013/Sep/Oct
15/10/2013 18:48:07.158,2733.83,593.64,2797.54,2013/Sep/Oct
15/10/2013 18:50:43.801,2523.01,599.33,2593.22,2013/Sep/Oct
15/10/2013 18:53:51.176,2375.29,566.70,2441.96,2013/Sep/Oct
15/10/2013 19:10:02.991,2843.73,571.54,2900.60,2013/Sep/Oct
15/10/2013 23:34:56.517,2833.32,124.32,2836.04,2013/Sep/Oct
16/10/2013 04:00:33.141,2534.04,201.59,2542.05,2013/Sep/Oct
16/10/2013 05:35:01.479,2494.19,378.54,2522.75,2013/Sep/Oct
16/10/2013 07:58:17.555,2495.64,351.13,2520.22,2013/Sep/Oct
16/10/2013 07:59:18.221,2313.48,357.56,2340.95,2013/Sep/Oct
16/10/2013 10:01:19.351,2368.44,360.90,2395.78,2013/Sep/Oct
16/10/2013 22:26:10.846,2328.49,331.95,2352.03,2013/Sep/Oct
16/10/2013 22:47:43.227,2221.36,354.25,2249.43,2013/Sep/Oct
17/10/2013 04:23:30.674,2357.31,305.84,2377.07,2013/Sep/Oct
17/10/2013 04:25:44.344,2268.67,298.48,2288.23,2013/Sep/Oct
17/10/2013 04:36:57.753,2069.87,292.54,2090.44,2013/Sep/Oct
17/10/2013 04:36:57.876,2157.31,289.54,2176.65,2013/Sep/Oct
17/10/2013 06:53:48.312,2136.22,-134.50,2140.45,2013/Sep/Oct
17/10/2013 10:15:12.829,3039.41,229.80,3048.08,2013/Sep/Oct
17/10/2013 10:43:56.534,649.80,192.32,677.66,2013/Sep/Oct
17/10/2013 12:42:36.959,2218.85,479.69,2270.11,2013/Sep/Oct
17/10/2013 15:27:18.051,2295.06,-74.56,2296.28,2013/Sep/Oct
17/10/2013 15:29:22.734,1941.94,432.43,1989.51,2013/Sep/Oct
17/10/2013 16:27:21.424,2298.69,611.56,2378.65,2013/Sep/Oct
17/10/2013 17:28:18.840,2162.62,634.50,2253.78,2013/Sep/Oct
17/10/2013 17:28:22.874,2225.40,627.85,2312.28,2013/Sep/Oct
18/10/2013 12:10:28.188,2274.66,178.79,2281.67,2013/Sep/Oct
19/10/2013 00:30:23.404,2244.34,714.35,2355.28,2013/Sep/Oct
19/10/2013 05:25:48.644,2137.40,799.43,2282.01,2013/Sep/Oct
20/10/2013 04:33:17.509,2025.06,162.03,2031.53,2013/Sep/Oct
20/10/2013 20:40:44.942,2299.14,633.97,2384.94,2013/Sep/Oct
20/10/2013 22:08:48.399,2243.42,585.54,2318.57,2013/Sep/Oct
21/10/2013 03:17:48.977,2253.98,705.02,2361.67,2013/Sep/Oct
21/10/2013 14:01:57.184,2277.98,176.51,2284.81,2013/Sep/Oct
21/10/2013 23:04:44.998,1496.44,212.67,1511.48,2013/Sep/Oct
22/10/2013 14:43:55.888,2681.80,160.92,2686.63,2013/Sep/Oct
23/10/2013 16:58:59.197,1242.76,366.63,1295.71,2013/Sep/Oct
23/10/2013 16:59:10.888,1365.14,380.08,1417.07,2013/Sep/Oct
23/10/2013 18:34:01.705,1295.42,246.49,1318.66,2013/Sep/Oct
25/10/2013 10:21:54.749,1238.67,-158.15,1248.72,2013/Sep/Oct
26/10/2013 12:35:31.548,1293.03,497.40,1385.40,2013/Sep/Oct
27/10/2013 12:29:05.282,1375.94,141.24,1383.17,2013/Sep/Oct
27/10/2013 13:12:17.794,1270.62,49.87,1271.59,2013/Sep/Oct
27/10/2013 15:32:21.449,1142.79,153.34,1153.04,2013/Sep/Oct
27/10/2013 16:25:53.147,1409.27,18.49,1409.39,2013/Sep/Oct
27/10/2013 16:29:31.408,1416.32,68.17,1417.96,2013/Sep/Oct
27/10/2013 19:36:31.576,1348.10,44.40,1348.83,2013/Sep/Oct
28/10/2013 17:43:51.593,1118.52,317.07,1162.59,2013/Sep/Oct
28/10/2013 19:54:15.721,1409.05,-44.14,1409.74,2013/Sep/Oct
31/10/2013 08:32:19.960,1463.96,469.56,1537.42,2013/Sep/Oct
31/10/2013 08:44:07.118,1373.82,461.98,1449.42,2013/Sep/Oct
01/11/2013 20:54:38.763,1330.11,-111.63,1334.79,2013/Nov/Dec
02/11/2013 01:05:53.206,1398.52,755.21,1589.40,2013/Nov/Dec
02/11/2013 01:58:57.856,1343.56,236.24,1364.17,2013/Nov/Dec
02/11/2013 02:54:58.852,1390.57,221.92,1408.17,2013/Nov/Dec
02/11/2013 09:21:54.360,1322.54,98.87,1326.23,2013/Nov/Dec
02/11/2013 11:26:12.856,1391.35,597.67,1514.28,2013/Nov/Dec
02/11/2013 22:56:37.467,1430.08,194.58,1443.26,2013/Nov/Dec
03/11/2013 07:31:29.174,1400.72,95.64,1403.98,2013/Nov/Dec
03/11/2013 19:57:38.055,1597.28,350.55,1635.30,2013/Nov/Dec
04/11/2013 09:55:16.274,1443.56,209.94,1458.74,2013/Nov/Dec
04/11/2013 09:55:44.438,1651.84,214.20,1665.67,2013/Nov/Dec
04/11/2013 11:27:14.714,1840.13,118.80,1843.97,2013/Nov/Dec
05/11/2013 22:27:49.731,3307.32,259.97,3317.52,2013/Nov/Dec
06/11/2013 01:36:02.218,3320.45,421.35,3347.08,2013/Nov/Dec
06/11/2013 01:44:04.111,2627.28,385.92,2655.47,2013/Nov/Dec
06/11/2013 02:05:12.972,1407.76,426.15,1470.85,2013/Nov/Dec
06/11/2013 02:28:13.076,1385.25,489.06,1469.05,2013/Nov/Dec
06/11/2013 03:27:59.398,1304.73,206.24,1320.93,2013/Nov/Dec
06/11/2013 23:26:05.514,1444.07,235.29,1463.12,2013/Nov/Dec
07/11/2013 00:50:42.842,1444.25,210.12,1459.46,2013/Nov/Dec
08/11/2013 07:45:19.669,1387.41,732.38,1568.85,2013/Nov/Dec
09/11/2013 00:42:24.235,1507.19,484.77,1583.23,2013/Nov/Dec
09/11/2013 11:51:33.242,1536.24,396.10,1586.48,2013/Nov/Dec
10/11/2013 02:36:17.891,1431.92,217.05,1448.28,2013/Nov/Dec
11/11/2013 10:45:46.325,1488.73,185.07,1500.19,2013/Nov/Dec
12/11/2013 01:27:38.768,1523.85,341.65,1561.68,2013/Nov/Dec
12/11/2013 03:30:50.815,1601.20,504.78,1678.88,2013/Nov/Dec
12/11/2013 06:43:02.098,1437.24,744.69,1618.71,2013/Nov/Dec
12/11/2013 18:45:20.687,1471.58,193.75,1484.28,2013/Nov/Dec
12/11/2013 22:16:36.454,1476.53,414.56,1533.63,2013/Nov/Dec
12/11/2013 22:16:41.876,1547.46,273.59,1571.46,2013/Nov/Dec
12/11/2013 23:43:33.464,1511.67,189.21,1523.47,2013/Nov/Dec
13/11/2013 00:31:57.067,1400.74,550.94,1505.19,2013/Nov/Dec
13/11/2013 19:26:01.706,1419.16,471.92,1495.57,2013/Nov/Dec
13/11/2013 22:35:29.569,1535.84,279.52,1561.07,2013/Nov/Dec
14/11/2013 01:23:17.224,1547.19,45.29,1547.85,2013/Nov/Dec
14/11/2013 04:59:40.223,1514.05,-21.73,1514.20,2013/Nov/Dec
14/11/2013 06:10:44.542,1517.88,494.20,1596.30,2013/Nov/Dec
14/11/2013 06:18:49.260,1518.77,634.70,1646.06,2013/Nov/Dec
14/11/2013 09:40:34.855,2333.57,353.75,2360.23,2013/Nov/Dec
14/11/2013 10:04:16.938,2433.30,266.00,2447.80,2013/Nov/Dec
14/11/2013 13:09:18.943,2339.02,566.03,2406.54,2013/Nov/Dec
14/11/2013 13:38:19.961,2308.43,589.86,2382.60,2013/Nov/Dec
14/11/2013 13:43:53.712,2373.24,586.59,2444.66,2013/Nov/Dec
14/11/2013 14:05:26.277,2456.18,588.98,2525.81,2013/Nov/Dec
14/11/2013 14:49:02.840,2521.64,625.23,2598.00,2013/Nov/Dec
14/11/2013 15:01:27.962,2361.64,560.27,2427.19,2013/Nov/Dec
14/11/2013 16:36:21.838,2385.16,564.88,2451.14,2013/Nov/Dec
14/11/2013 17:20:12.878,2328.01,86.36,2329.61,2013/Nov/Dec
14/11/2013 20:20:49.732,2349.33,622.97,2430.52,2013/Nov/Dec
14/11/2013 20:50:51.472,2377.46,552.89,2440.90,2013/Nov/Dec
15/11/2013 00:52:01.987,2231.34,548.51,2297.77,2013/Nov/Dec
15/11/2013 08:28:24.614,2364.47,332.14,2387.68,2013/Nov/Dec
15/11/2013 08:29:50.479,2150.14,336.50,2176.31,2013/Nov/Dec
15/11/2013 10:39:50.706,2414.88,174.46,2421.18,2013/Nov/Dec
15/11/2013 13:39:42.364,2528.01,314.79,2547.53,2013/Nov/Dec
16/11/2013 16:55:23.033,2219.30,275.43,2236.33,2013/Nov/Dec
17/11/2013 01:14:20.649,2379.64,594.25,2452.72,2013/Nov/Dec
17/11/2013 05:16:09.948,2378.78,142.16,2383.03,2013/Nov/Dec
17/11/2013 05:16:13.818,2318.28,204.05,2327.24,2013/Nov/Dec
17/11/2013 23:28:47.894,2405.34,330.13,2427.89,2013/Nov/Dec
19/11/2013 09:27:58.248,2426.29,193.36,2433.98,2013/Nov/Dec
19/11/2013 13:12:57.721,2355.41,273.39,2371.22,2013/Nov/Dec
19/11/2013 19:52:40.312,2344.39,232.91,2355.93,2013/Nov/Dec
20/11/2013 06:00:58.928,2356.90,592.52,2430.24,2013/Nov/Dec
20/11/2013 15:16:30.707,2346.06,739.85,2459.95,2013/Nov/Dec
22/11/2013 00:20:49.952,2403.52,42.53,2403.89,2013/Nov/Dec
23/11/2013 03:37:20.220,2228.83,677.51,2329.53,2013/Nov/Dec
24/11/2013 00:06:25.559,2345.91,13.93,2345.95,2013/Nov/Dec
24/11/2013 10:30:20.389,2429.45,281.79,2445.74,2013/Nov/Dec
24/11/2013 20:14:18.143,2477.05,280.56,2492.88,2013/Nov/Dec
26/11/2013 16:23:09.441,2457.32,438.91,2496.21,2013/Nov/Dec
26/11/2013 17:47:33.059,2386.92,464.72,2431.74,2013/Nov/Dec
27/11/2013 10:53:37.533,2330.12,442.91,2371.84,2013/Nov/Dec
28/11/2013 04:02:21.465,2505.44,333.90,2527.59,2013/Nov/Dec
28/11/2013 04:04:59.327,2193.71,350.54,2221.54,2013/Nov/Dec
28/11/2013 04:15:54.114,2286.35,275.66,2302.91,2013/Nov/Dec
28/11/2013 04:57:35.420,2116.83,341.13,2144.14,2013/Nov/Dec
28/11/2013 06:00:52.119,2375.86,326.19,2398.15,2013/Nov/Dec
28/11/2013 06:04:45.241,2385.41,363.09,2412.89,2013/Nov/Dec
28/11/2013 06:08:21.540,2485.56,353.85,2510.62,2013/Nov/Dec
28/11/2013 06:08:31.495,2353.87,295.23,2372.32,2013/Nov/Dec
28/11/2013 10:04:02.590,2207.98,333.66,2233.05,2013/Nov/Dec
28/11/2013 10:25:50.352,2372.77,343.69,2397.53,2013/Nov/Dec
28/11/2013 19:02:38.068,2515.58,335.09,2537.80,2013/Nov/Dec
28/11/2013 21:17:44.753,2192.35,325.86,2216.44,2013/Nov/Dec
29/11/2013 00:30:46.989,2314.92,573.31,2384.86,2013/Nov/Dec
29/11/2013 03:15:44.343,2400.67,415.34,2436.33,2013/Nov/Dec
29/11/2013 03:17:04.567,2360.35,433.06,2399.75,2013/Nov/Dec
29/11/2013 22:01:24.804,2195.01,539.42,2260.32,2013/Nov/Dec
29/11/2013 22:01:37.389,2325.99,528.29,2385.23,2013/Nov/Dec
30/11/2013 12:09:24.797,2338.37,-207.92,2347.60,2013/Nov/Dec
30/11/2013 19:55:16.064,2548.10,433.14,2584.65,2013/Nov/Dec
01/12/2013 15:41:18.027,2289.56,437.97,2331.08,2013/Nov/Dec
02/12/2013 18:29:28.288,2341.64,612.02,2420.30,2013/Nov/Dec
02/12/2013 20:30:37.984,2270.06,159.41,2275.65,2013/Nov/Dec
02/12/2013 20:31:48.490,2307.66,128.22,2311.22,2013/Nov/Dec
02/12/2013 20:35:40.501,2341.66,103.53,2343.95,2013/Nov/Dec
02/12/2013 22:11:10.912,3309.88,137.38,3312.73,2013/Nov/Dec
02/12/2013 23:11:22.402,2883.61,613.64,2948.17,2013/Nov/Dec
02/12/2013 23:12:27.541,2803.87,583.08,2863.86,2013/Nov/Dec
02/12/2013 23:25:05.438,2791.85,592.04,2853.94,2013/Nov/Dec
02/12/2013 23:53:26.570,3032.34,520.77,3076.73,2013/Nov/Dec
02/12/2013 23:56:39.608,2823.52,589.73,2884.45,2013/Nov/Dec
03/12/2013 01:25:28.502,2917.55,607.73,2980.17,2013/Nov/Dec
03/12/2013 03:20:47.618,2534.79,580.51,2600.41,2013/Nov/Dec
03/12/2013 04:45:23.988,2540.62,528.40,2594.98,2013/Nov/Dec
03/12/2013 05:26:49.787,1645.31,631.28,1762.26,2013/Nov/Dec
03/12/2013 07:30:19.256,1704.92,706.20,1845.40,2013/Nov/Dec
03/12/2013 08:42:57.444,1404.96,610.64,1531.92,2013/Nov/Dec
03/12/2013 09:23:39.781,1700.53,605.73,1805.20,2013/Nov/Dec
03/12/2013 16:11:55.293,1755.64,270.11,1776.29,2013/Nov/Dec
04/12/2013 01:16:30.419,2493.50,588.28,2561.95,2013/Nov/Dec
04/12/2013 06:09:52.366,2381.57,487.26,2430.90,2013/Nov/Dec
04/12/2013 13:32:51.642,2509.45,736.74,2615.36,2013/Nov/Dec
05/12/2013 19:14:02.762,2528.42,103.42,2530.53,2013/Nov/Dec
07/12/2013 01:06:43.397,2316.68,739.70,2431.91,2013/Nov/Dec
09/12/2013 00:51:42.536,1390.88,62.16,1392.27,2013/Nov/Dec
09/12/2013 01:55:56.908,1397.45,30.10,1397.77,2013/Nov/Dec
09/12/2013 16:09:51.566,1724.03,189.55,1734.42,2013/Nov/Dec
09/12/2013 20:03:20.274,1830.42,217.66,1843.32,2013/Nov/Dec
09/12/2013 21:02:54.410,2412.38,238.26,2424.12,2013/Nov/Dec
11/12/2013 08:58:22.788,2290.86,534.45,2352.38,2013/Nov/Dec
11/12/2013 18:20:22.786,2925.79,175.50,2931.05,2013/Nov/Dec
12/12/2013 01:00:49.281,937.38,9.61,937.43,2013/Nov/Dec
12/12/2013 05:25:36.122,2635.50,50.46,2635.98,2013/Nov/Dec
12/12/2013 17:25:09.159,2294.13,63.40,2295.01,2013/Nov/Dec
12/12/2013 20:05:10.412,2772.62,642.58,2846.11,2013/Nov/Dec
12/12/2013 20:05:11.604,2533.62,641.25,2613.51,2013/Nov/Dec
13/12/2013 08:47:53.959,2425.57,217.85,2435.34,2013/Nov/Dec
13/12/2013 17:29:28.507,2202.90,650.06,2296.82,2013/Nov/Dec
13/12/2013 17:54:44.613,2293.95,208.23,2303.38,2013/Nov/Dec
15/12/2013 10:28:03.609,2386.61,156.65,2391.75,2013/Nov/Dec
15/12/2013 11:16:32.009,1888.47,170.59,1896.16,2013/Nov/Dec
15/12/2013 12:11:47.650,3028.17,228.11,3036.75,2013/Nov/Dec
15/12/2013 19:31:26.858,3061.44,-2.68,3061.44,2013/Nov/Dec
16/12/2013 12:58:00.052,2929.93,194.14,2936.35,2013/Nov/Dec
16/12/2013 16:43:12.944,2790.61,593.92,2853.11,2013/Nov/Dec
16/12/2013 19:31:30.748,2767.30,460.10,2805.29,2013/Nov/Dec
17/12/2013 08:19:03.096,3041.34,111.75,3043.39,2013/Nov/Dec
17/12/2013 08:34:50.932,2781.58,-17.88,2781.64,2013/Nov/Dec
17/12/2013 09:02:27.066,2492.08,123.57,2495.14,2013/Nov/Dec
17/12/2013 09:03:08.612,2408.75,223.59,2419.11,2013/Nov/Dec
17/12/2013 09:19:19.626,2871.23,-171.98,2876.38,2013/Nov/Dec
17/12/2013 10:05:29.797,3003.25,89.71,3004.59,2013/Nov/Dec
18/12/2013 09:50:27.703,2947.65,186.48,2953.54,2013/Nov/Dec
18/12/2013 18:54:08.424,2966.61,311.92,2982.96,2013/Nov/Dec
19/12/2013 05:31:50.477,1377.01,299.41,1409.19,2013/Nov/Dec
19/12/2013 06:04:11.823,2850.67,338.61,2870.71,2013/Nov/Dec
19/12/2013 16:02:16.706,3056.59,453.04,3089.98,2013/Nov/Dec
20/12/2013 16:43:26.436,2909.08,690.22,2989.84,2013/Nov/Dec
20/12/2013 17:01:21.038,2943.22,597.88,3003.33,2013/Nov/Dec
20/12/2013 17:03:06.777,2934.81,619.64,2999.51,2013/Nov/Dec
20/12/2013 23:47:22.063,2805.86,619.90,2873.53,2013/Nov/Dec
20/12/2013 23:47:38.955,2342.98,613.12,2421.87,2013/Nov/Dec
21/12/2013 05:33:18.412,2337.80,402.68,2372.23,2013/Nov/Dec
21/12/2013 07:23:41.752,1338.55,629.24,1479.08,2013/Nov/Dec
21/12/2013 15:06:39.400,2112.49,345.98,2140.63,2013/Nov/Dec
21/12/2013 20:17:26.594,3719.29,158.29,3722.66,2013/Nov/Dec
22/12/2013 11:02:44.544,3591.98,101.07,3593.40,2013/Nov/Dec
22/12/2013 11:03:11.308,864.22,278.30,907.93,2013/Nov/Dec
22/12/2013 11:03:32.074,2299.19,55.62,2299.87,2013/Nov/Dec
22/12/2013 11:13:59.252,2729.63,225.96,2738.96,2013/Nov/Dec
22/12/2013 11:44:07.682,2652.28,80.08,2653.49,2013/Nov/Dec
22/12/2013 12:23:41.969,2768.82,68.29,2769.66,2013/Nov/Dec
22/12/2013 12:54:39.552,693.07,544.25,881.22,2013/Nov/Dec
22/12/2013 21:20:42.237,576.12,433.62,721.07,2013/Nov/Dec
22/12/2013 21:20:50.511,2928.26,443.10,2961.59,2013/Nov/Dec
23/12/2013 00:06:14.275,2917.68,80.66,2918.80,2013/Nov/Dec
23/12/2013 00:06:45.969,3352.05,-34.57,3352.23,2013/Nov/Dec
23/12/2013 13:37:11.284,3027.78,6.43,3027.79,2013/Nov/Dec
23/12/2013 15:38:40.632,3045.64,61.87,3046.27,2013/Nov/Dec
23/12/2013 19:21:12.406,1019.22,276.12,1055.95,2013/Nov/Dec
24/12/2013 12:12:54.282,865.82,156.34,879.82,2013/Nov/Dec
24/12/2013 13:48:14.758,3043.95,337.40,3062.59,2013/Nov/Dec
24/12/2013 19:23:56.762,3256.61,42.17,3256.89,2013/Nov/Dec
25/12/2013 03:35:56.933,2164.67,215.32,2175.36,2013/Nov/Dec
25/12/2013 19:23:20.692,2056.57,404.37,2095.95,2013/Nov/Dec
25/12/2013 22:38:05.057,2420.79,223.83,2431.12,2013/Nov/Dec
26/12/2013 13:39:29.000,2445.55,326.77,2467.28,2013/Nov/Dec
26/12/2013 13:53:06.479,2519.67,278.85,2535.05,2013/Nov/Dec
26/12/2013 19:06:20.991,2882.39,227.80,2891.38,2013/Nov/Dec
26/12/2013 19:06:40.383,2762.58,231.23,2772.24,2013/Nov/Dec
26/12/2013 19:08:57.331,3047.12,221.18,3055.14,2013/Nov/Dec
26/12/2013 21:24:11.146,2633.59,281.22,2648.57,2013/Nov/Dec
26/12/2013 21:32:45.559,2698.41,309.95,2716.15,2013/Nov/Dec
26/12/2013 22:03:20.417,2583.34,325.23,2603.73,2013/Nov/Dec
26/12/2013 22:44:48.901,2745.23,283.49,2759.83,2013/Nov/Dec
27/12/2013 03:05:34.187,2730.51,202.06,2737.97,2013/Nov/Dec
27/12/2013 04:36:03.778,2705.56,182.53,2711.71,2013/Nov/Dec
27/12/2013 06:19:31.816,2740.21,278.35,2754.31,2013/Nov/Dec
27/12/2013 18:36:48.579,2733.58,351.94,2756.14,2013/Nov/Dec
28/12/2013 14:10:44.922,2782.79,320.78,2801.21,2013/Nov/Dec
28/12/2013 17:37:32.144,2692.79,549.88,2748.36,2013/Nov/Dec
28/12/2013 17:37:34.100,2605.16,327.31,2625.64,2013/Nov/Dec
28/12/2013 18:37:52.249,2796.82,430.97,2829.83,2013/Nov/Dec
28/12/2013 19:24:48.273,3493.37,473.55,3525.32,2013/Nov/Dec
28/12/2013 19:33:18.208,3049.54,384.52,3073.68,2013/Nov/Dec
29/12/2013 15:52:15.742,3868.73,302.10,3880.51,2013/Nov/Dec
29/12/2013 19:12:43.084,2947.16,164.42,2951.74,2013/Nov/Dec
30/12/2013 00:59:18.512,3033.65,441.52,3065.61,2013/Nov/Dec
30/12/2013 01:31:15.260,2863.71,538.59,2913.92,2013/Nov/Dec
30/12/2013 06:26:37.203,2030.85,4.79,2030.85,2013/Nov/Dec
31/12/2013 02:54:17.060,1978.06,243.57,1993.00,2013/Nov/Dec
01/01/2014 04:12:37.019,2015.15,83.84,2016.89,2014/Jan/Feb
01/01/2014 06:01:49.056,2038.70,575.46,2118.36,2014/Jan/Feb
01/01/2014 10:09:38.393,1976.98,283.47,1997.20,2014/Jan/Feb
02/01/2014 18:52:15.208,2039.23,106.98,2042.04,2014/Jan/Feb
03/01/2014 06:43:07.534,2109.81,529.35,2175.20,2014/Jan/Feb
03/01/2014 13:19:27.487,2017.34,251.67,2032.97,2014/Jan/Feb
03/01/2014 15:23:43.440,2075.51,1.03,2075.51,2014/Jan/Feb
03/01/2014 15:29:29.162,2072.81,27.84,2073.00,2014/Jan/Feb
03/01/2014 18:18:18.263,2025.93,668.38,2133.33,2014/Jan/Feb
04/01/2014 00:18:20.511,2415.33,481.08,2462.78,2014/Jan/Feb
04/01/2014 01:37:55.559,2046.31,482.86,2102.50,2014/Jan/Feb
04/01/2014 11:45:38.159,1982.22,231.43,1995.68,2014/Jan/Feb
04/01/2014 22:21:46.395,2064.11,472.82,2117.57,2014/Jan/Feb
05/01/2014 10:35:21.792,2125.12,660.96,2225.54,2014/Jan/Feb
05/01/2014 12:09:20.947,2179.05,653.47,2274.93,2014/Jan/Feb
06/01/2014 02:19:34.490,2133.17,427.80,2175.64,2014/Jan/Feb
06/01/2014 16:22:38.061,2171.04,192.50,2179.56,2014/Jan/Feb
07/01/2014 01:08:35.454,2222.99,538.99,2287.40,2014/Jan/Feb
07/01/2014 03:10:59.214,2110.91,515.47,2172.93,2014/Jan/Feb
07/01/2014 15:48:52.247,2131.50,527.78,2195.87,2014/Jan/Feb
07/01/2014 16:00:46.339,2061.99,518.75,2126.24,2014/Jan/Feb
07/01/2014 21:01:50.527,2169.02,342.04,2195.82,2014/Jan/Feb
07/01/2014 21:02:51.865,2060.49,346.10,2089.35,2014/Jan/Feb
08/01/2014 10:23:52.227,2031.32,322.45,2056.76,2014/Jan/Feb
08/01/2014 10:27:11.006,2263.38,343.30,2289.27,2014/Jan/Feb
08/01/2014 16:35:59.185,2074.78,541.08,2144.17,2014/Jan/Feb
09/01/2014 13:05:33.653,2165.46,-159.99,2171.37,2014/Jan/Feb
10/01/2014 17:07:45.305,2141.19,538.20,2207.80,2014/Jan/Feb
11/01/2014 12:59:51.562,2227.62,182.41,2235.08,2014/Jan/Feb
11/01/2014 18:12:49.245,2147.25,382.50,2181.05,2014/Jan/Feb
11/01/2014 18:28:30.160,2301.26,314.94,2322.71,2014/Jan/Feb
15/01/2014 05:05:36.165,2197.25,706.56,2308.06,2014/Jan/Feb
15/01/2014 15:30:06.946,2184.47,234.00,2196.97,2014/Jan/Feb
15/01/2014 16:50:11.591,2212.94,716.98,2326.19,2014/Jan/Feb
15/01/2014 23:05:14.090,2125.76,714.33,2242.57,2014/Jan/Feb
15/01/2014 23:10:07.644,2220.96,703.83,2329.82,2014/Jan/Feb
15/01/2014 23:43:58.491,2188.55,728.25,2306.53,2014/Jan/Feb
16/01/2014 02:21:38.984,2301.54,745.13,2419.16,2014/Jan/Feb
16/01/2014 02:39:02.876,2175.32,671.11,2276.49,2014/Jan/Feb
16/01/2014 04:38:21.187,2212.85,342.26,2239.17,2014/Jan/Feb
16/01/2014 19:12:31.415,2222.62,11.78,2222.66,2014/Jan/Feb
17/01/2014 01:16:55.125,2176.96,725.18,2294.56,2014/Jan/Feb
17/01/2014 05:57:14.008,2230.24,733.66,2347.81,2014/Jan/Feb
17/01/2014 06:02:55.279,2259.10,723.64,2372.17,2014/Jan/Feb
17/01/2014 11:48:39.929,2240.28,745.31,2361.00,2014/Jan/Feb
17/01/2014 17:18:04.076,2110.85,748.14,2239.51,2014/Jan/Feb
18/01/2014 04:57:05.758,2321.09,121.59,2324.27,2014/Jan/Feb
18/01/2014 22:44:07.905,2282.64,264.35,2297.90,2014/Jan/Feb
18/01/2014 22:55:32.768,2239.78,267.51,2255.69,2014/Jan/Feb
18/01/2014 23:34:50.487,2254.18,273.33,2270.69,2014/Jan/Feb
19/01/2014 02:29:12.398,2273.82,686.34,2375.14,2014/Jan/Feb
19/01/2014 02:40:16.283,2242.47,713.41,2353.22,2014/Jan/Feb
19/01/2014 04:30:32.906,2191.19,649.61,2285.46,2014/Jan/Feb
19/01/2014 04:35:22.056,2264.51,685.86,2366.10,2014/Jan/Feb
19/01/2014 06:01:52.927,2239.04,629.35,2325.81,2014/Jan/Feb
19/01/2014 06:11:18.599,2263.82,616.50,2346.26,2014/Jan/Feb
19/01/2014 07:36:08.350,2259.94,592.00,2336.20,2014/Jan/Feb
19/01/2014 09:48:06.564,2233.75,615.17,2316.91,2014/Jan/Feb
19/01/2014 10:48:16.767,2247.67,609.29,2328.79,2014/Jan/Feb
19/01/2014 12:10:16.730,2353.53,526.44,2411.69,2014/Jan/Feb
19/01/2014 12:39:55.136,2000.59,523.81,2068.03,2014/Jan/Feb
19/01/2014 16:13:17.828,2196.61,690.82,2302.68,2014/Jan/Feb
19/01/2014 21:56:31.332,2294.22,483.06,2344.52,2014/Jan/Feb
19/01/2014 23:37:12.416,2218.41,471.54,2267.97,2014/Jan/Feb
19/01/2014 23:37:37.721,2209.09,552.56,2277.15,2014/Jan/Feb
19/01/2014 23:38:48.758,2225.45,497.94,2280.47,2014/Jan/Feb
20/01/2014 02:24:03.631,2327.43,567.72,2395.67,2014/Jan/Feb
20/01/2014 02:45:06.105,2218.34,567.90,2289.88,2014/Jan/Feb
